"panel","case","time_summary","art_red","prep_red","art_cov","prep_cov","mean","lower","upper"
"B. Government funding reduction","committed","tick10",0.6675,0.045,0.503771027963717,0.00994355119315278,2.31691599660556,2.09031450518999,2.60617811088957
"B. Government funding reduction","committed","tick10",0.675,0.045,0.509431376592522,0.00994355119315278,2.32994450267142,2.10027963433112,2.61916313145195
"B. Government funding reduction","committed","tick10",0.6825,0.045,0.515091725221328,0.00994355119315278,2.34293780212945,2.11053168173385,2.63480259260559
"B. Government funding reduction","committed","tick10",0.69,0.045,0.520752073850134,0.00994355119315278,2.35589627247261,2.12034776830064,2.65098526774307
"B. Government funding reduction","committed","tick10",0.6975,0.045,0.52641242247894,0.00994355119315278,2.3688220176588,2.12770398088379,2.66505562153444
"B. Government funding reduction","committed","tick10",0.705,0.045,0.532072771107746,0.00994355119315278,2.38171886180142,2.13664952007177,2.68004612814857
"B. Government funding reduction","committed","tick10",0.7125,0.045,0.537733119736551,0.00994355119315278,2.39459206411133,2.14481907030911,2.69309248830381
"B. Government funding reduction","committed","tick10",0.72,0.045,0.543393468365357,0.00994355119315278,2.40744750855762,2.15233191736011,2.70708129030208
"B. Government funding reduction","committed","tick10",0.7275,0.045,0.549053816994163,0.00994355119315278,2.42028981462334,2.16024022737641,2.72170672085452
"B. Government funding reduction","committed","tick10",0.735,0.045,0.554714165622969,0.00994355119315278,2.43311884860644,2.16738671869468,2.73553569760188
"B. Government funding reduction","committed","tick10",0.7425,0.045,0.560374514251775,0.00994355119315278,2.44592813391179,2.17612216089899,2.74934821829105
"B. Government funding reduction","committed","tick10",0.75,0.045,0.56603486288058,0.00994355119315278,2.45870792256987,2.18478093918319,2.76455642672637
"B. Government funding reduction","committed","tick10",0,0.0525,0,0.0116008097253449,1.00652301823949,0.992221317798991,1.01995121094376
"B. Government funding reduction","committed","tick10",0.0075,0.0525,0.0056603486288058,0.0116008097253449,1.01970169731934,1.0034848130829,1.0362602548343
"B. Government funding reduction","committed","tick10",0.015,0.0525,0.0113206972576116,0.0116008097253449,1.03322094002451,1.01223812536073,1.05474016108134
"B. Government funding reduction","committed","tick10",0.0225,0.0525,0.0169810458864174,0.0116008097253449,1.04703568083641,1.02030532536518,1.07446744311678
"B. Government funding reduction","committed","tick10",0.03,0.0525,0.0226413945152232,0.0116008097253449,1.06110593210049,1.02882059959647,1.09407911943609
"B. Government funding reduction","committed","tick10",0.0375,0.0525,0.028301743144029,0.0116008097253449,1.07539656374533,1.03741640655753,1.11383881731068
"B. Government funding reduction","committed","tick10",0.045,0.0525,0.0339620917728348,0.0116008097253449,1.08987968905784,1.04698514327374,1.13318716919324
"B. Government funding reduction","committed","tick10",0.0525,0.0525,0.0396224404016406,0.0116008097253449,1.10453436162684,1.05678939455878,1.15342337208369
"B. Government funding reduction","committed","tick10",0.06,0.0525,0.0452827890304464,0.0116008097253449,1.11934509848157,1.06705420780125,1.17246954282606
"B. Government funding reduction","committed","tick10",0.0675,0.0525,0.0509431376592522,0.0116008097253449,1.13429954831576,1.07813445237016,1.19239554478332
"B. Government funding reduction","committed","tick10",0.075,0.0525,0.056603486288058,0.0116008097253449,1.14938522220747,1.0895019407276,1.21160686838985
"B. Government funding reduction","committed","tick10",0.0825,0.0525,0.0622638349168638,0.0116008097253449,1.16458751058647,1.10142375806485,1.23081315012978
"B. Government funding reduction","committed","tick10",0.09,0.0525,0.0679241835456696,0.0116008097253449,1.17989078522487,1.11408740852395,1.249765275664
"B. Government funding reduction","committed","tick10",0.0975,0.0525,0.0735845321744755,0.0116008097253449,1.19527933198885,1.1271496805316,1.26844206976442
"B. Government funding reduction","committed","tick10",0.1,0.0525,0.0754713150507441,0.0116008097253449,1.20042509518246,1.13155408572121,1.2748226280274
"B. Government funding reduction","committed","tick10",0.105,0.0525,0.0792448808032813,0.0116008097253449,1.21073752075189,1.14091731019564,1.28685511215491
"B. Government funding reduction","committed","tick10",0.1125,0.0525,0.0849052294320871,0.0116008097253449,1.22624967408528,1.15431397406299,1.30534385170544
"B. Government funding reduction","committed","tick10",0.12,0.0525,0.0905655780608929,0.0116008097253449,1.241799991613,1.16683348858878,1.32407910209652
"B. Government funding reduction","committed","tick10",0.1275,0.0525,0.0962259266896987,0.0116008097253449,1.25737286429229,1.18056097066555,1.34175904097106
"B. Government funding reduction","committed","tick10",0.135,0.0525,0.101886275318504,0.0116008097253449,1.27295400902224,1.19344229328867,1.35942516733982
"B. Government funding reduction","committed","tick10",0.1425,0.0525,0.10754662394731,0.0116008097253449,1.28853302358782,1.2063019778345,1.37833828250344
"B. Government funding reduction","committed","tick10",0.15,0.0525,0.113206972576116,0.0116008097253449,1.30410602351924,1.21981002826647,1.39452645823073
"B. Government funding reduction","committed","tick10",0.1575,0.0525,0.118867321204922,0.0116008097253449,1.31967466391914,1.23322660888784,1.41228440471131
"B. Government funding reduction","committed","tick10",0.165,0.0525,0.124527669833728,0.0116008097253449,1.33524470180257,1.24686996637395,1.42983856403103
"B. Government funding reduction","committed","tick10",0.1725,0.0525,0.130188018462534,0.0116008097253449,1.35082418802173,1.26020910483904,1.44682998178338
"B. Government funding reduction","committed","tick10",0.18,0.0525,0.135848367091339,0.0116008097253449,1.36641687932063,1.27347749185725,1.4640386372662
"B. Government funding reduction","committed","tick10",0.1875,0.0525,0.141508715720145,0.0116008097253449,1.38201820615963,1.28727298873567,1.48158848591873
"B. Government funding reduction","committed","tick10",0.195,0.0525,0.147169064348951,0.0116008097253449,1.39762278044786,1.30040298684739,1.49945737554931
"B. Government funding reduction","committed","tick10",0.2025,0.0525,0.152829412977757,0.0116008097253449,1.41322893275595,1.31335293264864,1.5182087115997
"B. Government funding reduction","committed","tick10",0.21,0.0525,0.158489761606563,0.0116008097253449,1.42883863177133,1.32684107622122,1.53842908061206
"B. Government funding reduction","committed","tick10",0.2175,0.0525,0.164150110235368,0.0116008097253449,1.44445607877387,1.34078130782386,1.55842605415325
"B. Government funding reduction","committed","tick10",0.225,0.0525,0.169810458864174,0.0116008097253449,1.46008476787889,1.35467092960327,1.57807618186178
"B. Government funding reduction","committed","tick10",0.2325,0.0525,0.17547080749298,0.0116008097253449,1.47572258813845,1.36757563513244,1.59627407790373
"B. Government funding reduction","committed","tick10",0.24,0.0525,0.181131156121786,0.0116008097253449,1.49136068200216,1.38189243218385,1.61457027644674
"B. Government funding reduction","committed","tick10",0.2475,0.0525,0.186791504750592,0.0116008097253449,1.50698782981341,1.39483942163108,1.63184152101759
"B. Government funding reduction","committed","tick10",0.25,0.0525,0.18867828762686,0.0116008097253449,1.51219258954361,1.39943984025475,1.63765806127322
"B. Government funding reduction","committed","tick10",0.255,0.0525,0.192451853379397,0.0116008097253449,1.52259359835851,1.4089014882539,1.64993763172669
"B. Government funding reduction","committed","tick10",0.2625,0.0525,0.198112202008203,0.0116008097253449,1.53816963260871,1.42321058252442,1.66903421035314
"B. Government funding reduction","committed","tick10",0.27,0.0525,0.203772550637009,0.0116008097253449,1.55370999598982,1.43621645704192,1.68695045078982
"B. Government funding reduction","committed","tick10",0.2775,0.0525,0.209432899265815,0.0116008097253449,1.56921096026105,1.44950691381786,1.70631107820409
"B. Government funding reduction","committed","tick10",0.285,0.0525,0.215093247894621,0.0116008097253449,1.58467023974086,1.4634510618092,1.72435076001256
"B. Government funding reduction","committed","tick10",0.2925,0.0525,0.220753596523426,0.0116008097253449,1.60008545229236,1.47675629624211,1.74259045172764
"B. Government funding reduction","committed","tick10",0.3,0.0525,0.226413945152232,0.0116008097253449,1.61545211859516,1.49090846768309,1.76045316700369
"B. Government funding reduction","committed","tick10",0.3075,0.0525,0.232074293781038,0.0116008097253449,1.63076393837355,1.50393868061466,1.77754204954191
"B. Government funding reduction","committed","tick10",0.315,0.0525,0.237734642409844,0.0116008097253449,1.6460153673717,1.51793648477139,1.79470682643928
"B. Government funding reduction","committed","tick10",0.3225,0.0525,0.24339499103865,0.0116008097253449,1.66120393638841,1.53151913581119,1.81234303855086
"B. Government funding reduction","committed","tick10",0.33,0.0525,0.249055339667455,0.0116008097253449,1.67633133404215,1.54541874923156,1.83036163127092
"B. Government funding reduction","committed","tick10",0.3375,0.0525,0.254715688296261,0.0116008097253449,1.69140173130321,1.55882227067596,1.84765405508769
"B. Government funding reduction","committed","tick10",0.345,0.0525,0.260376036925067,0.0116008097253449,1.70642019144106,1.5723050059739,1.86517256512822
"B. Government funding reduction","committed","tick10",0.3525,0.0525,0.266036385553873,0.0116008097253449,1.72139205458981,1.5855956949444,1.88205755307161
"B. Government funding reduction","committed","tick10",0.36,0.0525,0.271696734182679,0.0116008097253449,1.73632282594805,1.59854077947448,1.89995089649383
"B. Government funding reduction","committed","tick10",0.3675,0.0525,0.277357082811484,0.0116008097253449,1.75121821365966,1.61074070273259,1.91711497644805
"B. Government funding reduction","committed","tick10",0.375,0.0525,0.28301743144029,0.0116008097253449,1.7660837818138,1.62326374455308,1.93387318010917
"B. Government funding reduction","committed","tick10",0.3825,0.0525,0.288677780069096,0.0116008097253449,1.78092333024992,1.63482695581124,1.95139959729254
"B. Government funding reduction","committed","tick10",0.39,0.0525,0.294338128697902,0.0116008097253449,1.79573690989522,1.64735074311858,1.96882862429612
"B. Government funding reduction","committed","tick10",0.3975,0.0525,0.299998477326708,0.0116008097253449,1.8105221737052,1.65946321252509,1.98653929287608
"B. Government funding reduction","committed","tick10",0.4,0.0525,0.301885260202976,0.0116008097253449,1.81544385791283,1.66356507641525,1.99211110595897
"B. Government funding reduction","committed","tick10",0.405,0.0525,0.305658825955513,0.0116008097253449,1.82527666161101,1.6708371042008,2.00394554556536
"B. Government funding reduction","committed","tick10",0.4125,0.0525,0.311319174584319,0.0116008097253449,1.83999867265621,1.68297781648325,2.02060853985748
"B. Government funding reduction","committed","tick10",0.42,0.0525,0.316979523213125,0.0116008097253449,1.85468731492135,1.69513275071484,2.03819436190149
"B. Government funding reduction","committed","tick10",0.4275,0.0525,0.322639871841931,0.0116008097253449,1.8693422920759,1.70719869819343,2.05513356339771
"B. Government funding reduction","committed","tick10",0.435,0.0525,0.328300220470737,0.0116008097253449,1.88396364319936,1.71901938664936,2.07331626234439
"B. Government funding reduction","committed","tick10",0.4425,0.0525,0.333960569099542,0.0116008097253449,1.89855151776104,1.73059803835015,2.09056825067563
"B. Government funding reduction","committed","tick10",0.45,0.0525,0.339620917728348,0.0116008097253449,1.91310604605232,1.74245342097218,2.10780789329264
"B. Government funding reduction","committed","tick10",0.4575,0.0525,0.345281266357154,0.0116008097253449,1.92762742241799,1.75538923083489,2.12359302541794
"B. Government funding reduction","committed","tick10",0.465,0.0525,0.35094161498596,0.0116008097253449,1.942115999074,1.76817805178062,2.14136050430245
"B. Government funding reduction","committed","tick10",0.4725,0.0525,0.356601963614766,0.0116008097253449,1.95657184480387,1.78142154256429,2.1580790285064
"B. Government funding reduction","committed","tick10",0.48,0.0525,0.362262312243571,0.0116008097253449,1.97099439984999,1.79304654848661,2.17372978437605
"B. Government funding reduction","committed","tick10",0.4875,0.0525,0.367922660872377,0.0116008097253449,1.98538249492806,1.80471719492036,2.19171110618221
"B. Government funding reduction","committed","tick10",0.495,0.0525,0.373583009501183,0.0116008097253449,1.99973474059241,1.81661090287526,2.20963323767383
"B. Government funding reduction","committed","tick10",0.5025,0.0525,0.379243358129989,0.0116008097253449,2.014050336572,1.82746694259769,2.22773449824571
"B. Government funding reduction","committed","tick10",0.51,0.0525,0.384903706758795,0.0116008097253449,2.02833023689035,1.83854194904178,2.24444197319655
"B. Government funding reduction","committed","tick10",0.5175,0.0525,0.3905640553876,0.0116008097253449,2.04257859303689,1.85152400045394,2.26117245548886
"B. Government funding reduction","committed","tick10",0.525,0.0525,0.396224404016406,0.0116008097253449,2.0568036579557,1.86318980069454,2.27910122203549
"B. Government funding reduction","committed","tick10",0.5325,0.0525,0.401884752645212,0.0116008097253449,2.07101649036661,1.87508702486298,2.29611282931406
"B. Government funding reduction","committed","tick10",0.54,0.0525,0.407545101274018,0.0116008097253449,2.08522895607248,1.88743583072257,2.31325149683202
"B. Government funding reduction","committed","tick10",0.5475,0.0525,0.413205449902824,0.0116008097253449,2.0994515649196,1.89912600662238,2.33126141994361
"B. Government funding reduction","committed","tick10",0.555,0.0525,0.41886579853163,0.0116008097253449,2.11369097296895,1.91109255129555,2.35191607596429
"B. Government funding reduction","committed","tick10",0.5625,0.0525,0.424526147160435,0.0116008097253449,2.12794669223834,1.92246052011117,2.37067948885178
"B. Government funding reduction","committed","tick10",0.57,0.0525,0.430186495789241,0.0116008097253449,2.14220716837894,1.93463097453472,2.38850232756271
"B. Government funding reduction","committed","tick10",0.5775,0.0525,0.435846844418047,0.0116008097253449,2.15644912433121,1.94636404458153,2.40734158978536
"B. Government funding reduction","committed","tick10",0.585,0.0525,0.441507193046853,0.0116008097253449,2.17064022023062,1.95876231287912,2.4258614583295
"B. Government funding reduction","committed","tick10",0.5925,0.0525,0.447167541675659,0.0116008097253449,2.18474235603905,1.96985735461462,2.44322646990865
"B. Government funding reduction","committed","tick10",0.6,0.0525,0.452827890304464,0.0116008097253449,2.19871770969244,1.98308028250189,2.46060216045479
"B. Government funding reduction","committed","tick10",0.6075,0.0525,0.45848823893327,0.0116008097253449,2.21254231078881,1.99571600712228,2.47785387454201
"B. Government funding reduction","committed","tick10",0.615,0.0525,0.464148587562076,0.0116008097253449,2.22620773933491,2.00844321136756,2.49240606811799
"B. Government funding reduction","committed","tick10",0.6225,0.0525,0.469808936190882,0.0116008097253449,2.23970792730617,2.02098735749024,2.51002982287219
"B. Government funding reduction","committed","tick10",0.63,0.0525,0.475469284819688,0.0116008097253449,2.2530599424513,2.03325742344238,2.52762093648341
"B. Government funding reduction","committed","tick10",0.6375,0.0525,0.481129633448493,0.0116008097253449,2.2662910403823,2.04523509628214,2.54366936452698
"B. Government funding reduction","committed","tick10",0.645,0.0525,0.486789982077299,0.0116008097253449,2.27942789061049,2.05777051617533,2.56063224727126
"B. Government funding reduction","committed","tick10",0.6525,0.0525,0.492450330706105,0.0116008097253449,2.29250561853792,2.06984981377558,2.57635699229853
"B. Government funding reduction","committed","tick10",0.66,0.0525,0.498110679334911,0.0116008097253449,2.30559249268459,2.08103991560883,2.59148734225073
"B. Government funding reduction","committed","tick10",0.6675,0.0525,0.503771027963717,0.0116008097253449,2.31865751913661,2.09084093928599,2.60762158030897
"B. Government funding reduction","committed","tick10",0.675,0.0525,0.509431376592522,0.0116008097253449,2.33168928987961,2.10135986144494,2.62170830750461
"B. Government funding reduction","committed","tick10",0.6825,0.0525,0.515091725221328,0.0116008097253449,2.34468641258103,2.11099550034395,2.63677845911997
"B. Government funding reduction","committed","tick10",0.69,0.0525,0.520752073850134,0.0116008097253449,2.35764922284534,2.12073994076766,2.65157781211901
"B. Government funding reduction","committed","tick10",0.6975,0.0525,0.52641242247894,0.0116008097253449,2.37057979143389,2.12860527327686,2.66605201380228
"B. Government funding reduction","committed","tick10",0.705,0.0525,0.532072771107746,0.0116008097253449,2.38348190595513,2.13721899102105,2.68105164008913
"B. Government funding reduction","committed","tick10",0.7125,0.0525,0.537733119736551,0.0116008097253449,2.39636078819186,2.14483863102678,2.69501218874693
"B. Government funding reduction","committed","tick10",0.72,0.0525,0.543393468365357,0.0116008097253449,2.40922228627011,2.15365217196547,2.7080334992887
"B. Government funding reduction","committed","tick10",0.7275,0.0525,0.549053816994163,0.0116008097253449,2.42207098445189,2.1609126820293,2.72383074652976
"B. Government funding reduction","committed","tick10",0.735,0.0525,0.554714165622969,0.0116008097253449,2.4349067085833,2.16958578604417,2.73741218248605
"B. Government funding reduction","committed","tick10",0.7425,0.0525,0.560374514251775,0.0116008097253449,2.44772293371325,2.17684184324307,2.75103322374797
"B. Government funding reduction","committed","tick10",0.75,0.0525,0.56603486288058,0.0116008097253449,2.46050986232346,2.18544727560047,2.76544133524177
"B. Government funding reduction","committed","tick10",0,0.06,0,0.013258068257537,1.0075076473916,0.991164513696915,1.02292429389103
"B. Government funding reduction","committed","tick10",0.0075,0.06,0.0056603486288058,0.013258068257537,1.02069437232579,1.00277558576321,1.03876219280735
"B. Government funding reduction","committed","tick10",0.015,0.06,0.0113206972576116,0.013258068257537,1.03422187259379,1.01180644706375,1.05699548990869
"B. Government funding reduction","committed","tick10",0.0225,0.06,0.0169810458864174,0.013258068257537,1.0480443894969,1.01988433268373,1.07700259734087
"B. Government funding reduction","committed","tick10",0.03,0.06,0.0226413945152232,0.013258068257537,1.06212213197692,1.02878379510747,1.09679933655438
"B. Government funding reduction","committed","tick10",0.0375,0.06,0.028301743144029,0.013258068257537,1.07642014043933,1.03772847026007,1.11608441847346
"B. Government funding reduction","committed","tick10",0.045,0.06,0.0339620917728348,0.013258068257537,1.09091064591123,1.04729937710335,1.13544939735948
"B. Government funding reduction","committed","tick10",0.0525,0.06,0.0396224404016406,0.013258068257537,1.10557278146114,1.05677579668738,1.15480462766992
"B. Government funding reduction","committed","tick10",0.06,0.06,0.0452827890304464,0.013258068257537,1.12039111094088,1.06736111421873,1.17419261607168
"B. Government funding reduction","committed","tick10",0.0675,0.06,0.0509431376592522,0.013258068257537,1.13535330117569,1.0785772048072,1.19411179190351
"B. Government funding reduction","committed","tick10",0.075,0.06,0.056603486288058,0.013258068257537,1.15044685681168,1.09008688210515,1.213766636873
"B. Government funding reduction","committed","tick10",0.0825,0.06,0.0622638349168638,0.013258068257537,1.16565714245864,1.10167028484176,1.232404214951
"B. Government funding reduction","committed","tick10",0.09,0.06,0.0679241835456696,0.013258068257537,1.18096849131521,1.1146768436461,1.25108643036289
"B. Government funding reduction","committed","tick10",0.0975,0.06,0.0735845321744755,0.013258068257537,1.19636514393315,1.12799763094627,1.26972443842483
"B. Government funding reduction","committed","tick10",0.1,0.06,0.0754713150507441,0.013258068257537,1.20151360794425,1.13272322557239,1.27598869893464
"B. Government funding reduction","committed","tick10",0.105,0.06,0.0792448808032813,0.013258068257537,1.21183142319766,1.1416231826716,1.28807995152771
"B. Government funding reduction","committed","tick10",0.1125,0.06,0.0849052294320871,0.013258068257537,1.2273516078145,1.15505106002929,1.30629625466538
"B. Government funding reduction","committed","tick10",0.12,0.06,0.0905655780608929,0.013258068257537,1.24290986194957,1.16786315167257,1.32479421120219
"B. Government funding reduction","committed","tick10",0.1275,0.06,0.0962259266896987,0.013258068257537,1.25849055599036,1.1816028321813,1.3429401385997
"B. Government funding reduction","committed","tick10",0.135,0.06,0.101886275318504,0.013258068257537,1.27407940958207,1.19427494876412,1.36139351049367
"B. Government funding reduction","committed","tick10",0.1425,0.06,0.10754662394731,0.013258068257537,1.2896660578195,1.20755292500911,1.37915721161682
"B. Government funding reduction","committed","tick10",0.15,0.06,0.113206972576116,0.013258068257537,1.30524669938181,1.22077491084642,1.3966980506349
"B. Government funding reduction","committed","tick10",0.1575,0.06,0.118867321204922,0.013258068257537,1.32082312488382,1.23426861993728,1.41380573649244
"B. Government funding reduction","committed","tick10",0.165,0.06,0.124527669833728,0.013258068257537,1.336401298222,1.2477008455708,1.43119083248655
"B. Government funding reduction","committed","tick10",0.1725,0.06,0.130188018462534,0.013258068257537,1.35198955173764,1.26109178325853,1.44810512192984
"B. Government funding reduction","committed","tick10",0.18,0.06,0.135848367091339,0.013258068257537,1.367591774959,1.27432764585482,1.46537662290965
"B. Government funding reduction","committed","tick10",0.1875,0.06,0.141508715720145,0.013258068257537,1.3832032128285,1.28825756039485,1.48248104827853
"B. Government funding reduction","committed","tick10",0.195,0.06,0.147169064348951,0.013258068257537,1.3988182542341,1.30178230219036,1.50105902893163
"B. Government funding reduction","committed","tick10",0.2025,0.06,0.152829412977757,0.013258068257537,1.41443508393324,1.31486036447999,1.5201061060054
"B. Government funding reduction","committed","tick10",0.21,0.06,0.158489761606563,0.013258068257537,1.43005558631963,1.32813390266901,1.53986866677802
"B. Government funding reduction","committed","tick10",0.2175,0.06,0.164150110235368,0.013258068257537,1.44568392524136,1.34225743965143,1.55971446582557
"B. Government funding reduction","committed","tick10",0.225,0.06,0.169810458864174,0.013258068257537,1.46132357996531,1.35535731952869,1.57874706929275
"B. Government funding reduction","committed","tick10",0.2325,0.06,0.17547080749298,0.013258068257537,1.47697240259754,1.36885880568301,1.59707391011349
"B. Government funding reduction","committed","tick10",0.24,0.06,0.181131156121786,0.013258068257537,1.49262146289346,1.38278027346911,1.61555234210972
"B. Government funding reduction","committed","tick10",0.2475,0.06,0.186791504750592,0.013258068257537,1.5082594655586,1.39633524956351,1.63315368789607
"B. Government funding reduction","committed","tick10",0.25,0.06,0.18867828762686,0.013258068257537,1.51346780800327,1.40100759550092,1.63886742815703
"B. Government funding reduction","committed","tick10",0.255,0.06,0.192451853379397,0.013258068257537,1.52387591855434,1.41047861634057,1.65122094207015
"B. Government funding reduction","committed","tick10",0.2625,0.06,0.198112202008203,0.013258068257537,1.53946242897373,1.42422361827211,1.66978917755124
"B. Government funding reduction","committed","tick10",0.27,0.06,0.203772550637009,0.013258068257537,1.55501304152653,1.43680045852324,1.68811568225716
"B. Government funding reduction","committed","tick10",0.2775,0.06,0.209432899265815,0.013258068257537,1.57052402463054,1.45044682717517,1.70720491719195
"B. Government funding reduction","committed","tick10",0.285,0.06,0.215093247894621,0.013258068257537,1.58599309927063,1.46416861322681,1.72565726089227
"B. Government funding reduction","committed","tick10",0.2925,0.06,0.220753596523426,0.013258068257537,1.60141789224226,1.4775534281855,1.74398612650173
"B. Government funding reduction","committed","tick10",0.3,0.06,0.226413945152232,0.013258068257537,1.61679392827927,1.49109242706926,1.76209026166565
"B. Government funding reduction","committed","tick10",0.3075,0.06,0.232074293781038,0.013258068257537,1.63211490916412,1.504920518855,1.78015800276912
"B. Government funding reduction","committed","tick10",0.315,0.06,0.237734642409844,0.013258068257537,1.64737529891962,1.51876396045963,1.79657950239334
"B. Government funding reduction","committed","tick10",0.3225,0.06,0.24339499103865,0.013258068257537,1.66257264527253,1.53246745559726,1.81352236612897
"B. Government funding reduction","committed","tick10",0.33,0.06,0.249055339667455,0.013258068257537,1.67770866002363,1.54642669615286,1.83162120478426
"B. Government funding reduction","committed","tick10",0.3375,0.06,0.254715688296261,0.013258068257537,1.69278753974595,1.55990327627367,1.84885762530821
"B. Government funding reduction","committed","tick10",0.345,0.06,0.260376036925067,0.013258068257537,1.70781437499965,1.57359751064624,1.86638382374342
"B. Government funding reduction","committed","tick10",0.3525,0.06,0.266036385553873,0.013258068257537,1.72279453627008,1.58651378471328,1.88382752681258
"B. Government funding reduction","committed","tick10",0.36,0.06,0.271696734182679,0.013258068257537,1.73773356431256,1.5995708491581,1.90120250284868
"B. Government funding reduction","committed","tick10",0.3675,0.06,0.277357082811484,0.013258068257537,1.75263720980867,1.61187081505149,1.91771823399214
"B. Government funding reduction","committed","tick10",0.375,0.06,0.28301743144029,0.013258068257537,1.76751108359055,1.62410509807945,1.93574581207101
"B. Government funding reduction","committed","tick10",0.3825,0.06,0.288677780069096,0.013258068257537,1.78235901811105,1.63624832265256,1.95295605451487
"B. Government funding reduction","committed","tick10",0.39,0.06,0.294338128697902,0.013258068257537,1.79718105742906,1.64869024518666,1.97066943280752
"B. Government funding reduction","committed","tick10",0.3975,0.06,0.299998477326708,0.013258068257537,1.81197482213848,1.66077813333315,1.98756923378666
"B. Government funding reduction","committed","tick10",0.4,0.06,0.301885260202976,0.013258068257537,1.81689934327389,1.66473817364674,1.99320545273214
"B. Government funding reduction","committed","tick10",0.405,0.06,0.305658825955513,0.013258068257537,1.82673781941923,1.67230409573881,2.00440968814267
"B. Government funding reduction","committed","tick10",0.4125,0.06,0.311319174584319,0.013258068257537,1.84146832316052,1.68409098950578,2.022736612469
"B. Government funding reduction","committed","tick10",0.42,0.06,0.316979523213125,0.013258068257537,1.85616542355745,1.69649449307933,2.03973262448829
"B. Government funding reduction","committed","tick10",0.4275,0.06,0.322639871841931,0.013258068257537,1.87082881159499,1.70860727460799,2.05657157268428
"B. Government funding reduction","committed","tick10",0.435,0.06,0.328300220470737,0.013258068257537,1.88545851730757,1.72019295139407,2.07464063085952
"B. Government funding reduction","committed","tick10",0.4425,0.06,0.333960569099542,0.013258068257537,1.90005468453414,1.73182688584668,2.09206187671584
"B. Government funding reduction","committed","tick10",0.45,0.06,0.339620917728348,0.013258068257537,1.914617443092,1.74410440094544,2.10931987725612
"B. Government funding reduction","committed","tick10",0.4575,0.06,0.345281266357154,0.013258068257537,1.92914699668456,1.75638963423357,2.12565424268571
"B. Government funding reduction","committed","tick10",0.465,0.06,0.35094161498596,0.013258068257537,1.9436437210326,1.7692252613547,2.14208008199503
"B. Government funding reduction","committed","tick10",0.4725,0.06,0.356601963614766,0.013258068257537,1.9581077194501,1.78249220569292,2.15947410716746
"B. Government funding reduction","committed","tick10",0.48,0.06,0.362262312243571,0.013258068257537,1.97253847453063,1.79435792729511,2.17559495350809
"B. Government funding reduction","committed","tick10",0.4875,0.06,0.367922660872377,0.013258068257537,1.98693486671014,1.80574917887304,2.19271856497003
"B. Government funding reduction","committed","tick10",0.495,0.06,0.373583009501183,0.013258068257537,2.00129556458377,1.81725281072552,2.21020837027691
"B. Government funding reduction","committed","tick10",0.5025,0.06,0.379243358129989,0.013258068257537,2.01561983468203,1.82810505181219,2.22867936396258
"B. Government funding reduction","committed","tick10",0.51,0.06,0.384903706758795,0.013258068257537,2.02990870180559,1.83961061893998,2.24583707819966
"B. Government funding reduction","committed","tick10",0.5175,0.06,0.3905640553876,0.013258068257537,2.04416637531998,1.85248242862181,2.26247989745773
"B. Government funding reduction","committed","tick10",0.525,0.06,0.396224404016406,0.013258068257537,2.05840113973018,1.86450223945742,2.28074701025516
"B. Government funding reduction","committed","tick10",0.5325,0.06,0.401884752645212,0.013258068257537,2.07262407068311,1.87658234223389,2.29791558242012
"B. Government funding reduction","committed","tick10",0.54,0.06,0.407545101274018,0.013258068257537,2.08684704332561,1.88876235397872,2.31476850407718
"B. Government funding reduction","committed","tick10",0.5475,0.06,0.413205449902824,0.013258068257537,2.10108056258934,1.90020459326591,2.33346525664221
"B. Government funding reduction","committed","tick10",0.555,0.06,0.41886579853163,0.013258068257537,2.11533125203178,1.91187183832195,2.35296244171663
"B. Government funding reduction","committed","tick10",0.5625,0.06,0.424526147160435,0.013258068257537,2.12959854665646,1.9237762985794,2.37192900799569
"B. Government funding reduction","committed","tick10",0.57,0.06,0.430186495789241,0.013258068257537,2.1438707514826,1.93561241286639,2.39062585906676
"B. Government funding reduction","committed","tick10",0.5775,0.06,0.435846844418047,0.013258068257537,2.15812436403911,1.94776413334191,2.40900359693089
"B. Government funding reduction","committed","tick10",0.585,0.06,0.441507193046853,0.013258068257537,2.17232671501067,1.9598282707376,2.42736338021115
"B. Government funding reduction","committed","tick10",0.5925,0.06,0.447167541675659,0.013258068257537,2.18643925984195,1.97056572200447,2.4453490738917
"B. Government funding reduction","committed","tick10",0.6,0.06,0.452827890304464,0.013258068257537,2.20042365772065,1.98447882551306,2.46256528727635
"B. Government funding reduction","committed","tick10",0.6075,0.06,0.45848823893327,0.013258068257537,2.21425600205136,1.99702214501286,2.4792620250562
"B. Government funding reduction","committed","tick10",0.615,0.06,0.464148587562076,0.013258068257537,2.22792853959665,2.00967057935053,2.49553727206302
"B. Government funding reduction","committed","tick10",0.6225,0.06,0.469808936190882,0.013258068257537,2.24143427968365,2.02235308657254,2.51112329475469
"B. Government funding reduction","committed","tick10",0.63,0.06,0.475469284819688,0.013258068257537,2.25479049532939,2.03426327653565,2.52851773909172
"B. Government funding reduction","committed","tick10",0.6375,0.06,0.481129633448493,0.013258068257537,2.26802468803215,2.04660351652384,2.5434699734826
"B. Government funding reduction","committed","tick10",0.645,0.06,0.486789982077299,0.013258068257537,2.28116461437423,2.05852295945332,2.56063520929483
