transmission.probability.insertive.infected,prop.casual.sex.acts,prop.steady.sex.acts,prep.bl.use.prop,transmission.probability.receptive.infected,prep.fraction.sd
0.0013679711273328172,0.09991753704849254,0.28171470480541083,0.18658227592110185,0.0002638833797331338,0.2946419490793801
0.0015287047961964353,0.10134774544391072,0.22917018431804104,0.1712409694835974,0.000348003669688385,0.6208199732984863
0.0018970236582976812,0.10543381101288818,0.21468456262844446,0.2018804736387101,0.0001609793330426111,0.7696838507339064
0.0014576882601216035,0.09561484052174805,0.23013058007475867,0.2505312778131788,0.00024347513885826196,0.08493566142127217
0.0018818969316558628,0.11426165194370647,0.15119733460594156,0.2820736068080282,0.000374775138702753,0.22934222774998222
0.0016545901674873825,0.09172761624234232,0.20940909694723386,0.12329495622739427,0.0003489972553012334,0.8746618057282307
0.001957978199522257,0.09474763681766618,0.15131406889135374,0.1652434891902781,0.00032106431211237043,0.5643000596197669
0.0016559663192091312,0.10662893739530341,0.1277585044645968,0.10601736104882183,0.00030207084799309993,0.49798630539832917
0.0015272445255632957,0.09359767577573658,0.2822513817333594,0.1037943055152919,0.00019837005493041488,0.6999532645716908
0.001642073967887436,0.11882253589593843,0.20725515427422536,0.1643331858539603,0.000138519416333759,0.7430919113866529
0.0014026737818747278,0.13162217032549095,0.21153052260096922,0.16321496550378373,0.00020914425420656956,0.5535900366582405
0.0018736507531939908,0.12152217401599148,0.20134498700950698,0.2655117134706107,0.00016423019400681841,0.44110696517043135
0.0016307663134728458,0.09884325963478041,0.19665564891384746,0.24277792797158887,0.00031945459937474894,0.18528859759160274
0.0014612792801406518,0.12515887844078757,0.19957075384339712,0.15690798281656157,0.00020255250814326016,0.424233102565291
0.0014979463138012578,0.1049259068456261,0.23002636841894109,0.2430274580060277,0.00027206383924678477,0.15540350870960037
0.0017005801174578242,0.11750872134968574,0.21413651935474437,0.20870443146657025,0.0003602790748108891,0.9519335990728479
0.0016495879593519725,0.09333457313537882,0.23667231511666506,0.25919728560684174,0.00020810709454393238,0.15211678385040112
0.0015375757640586415,0.12176412254103422,0.21242445344937386,0.16449568395888003,0.00015439645827941643,0.517490169633624
0.001739073909804231,0.12112450376083014,0.24487313357638743,0.33133486362817266,0.00015347244734446414,0.23908866780627278
0.0016948771288229525,0.09490987998832513,0.18946475244255256,0.1168345551445916,0.00015115810595410745,0.6092645577763961
0.0017850600720563361,0.07418843298371929,0.2172097656231454,0.12476725562399091,0.0003334310736508354,0.7833518890602125
0.0015517376746686214,0.12036642275646085,0.13043127220181983,0.15007538769537282,0.0003600096156784416,0.24785999310881798
0.0014623180618944516,0.0935267533126128,0.21003369175344666,0.11561729839699281,0.0003246424595514894,0.2906537947234871
0.0018531884992031454,0.10447052749017441,0.27974274458299847,0.32719826282224596,0.00014018219298035038,0.29984561059973147
0.0015086975418707683,0.07851974733745232,0.24243953647639135,0.10724636634794935,0.00034265614725689813,0.7078182517163507
0.0015701600845136354,0.08918386622616654,0.18186560464313456,0.10628735421208635,0.000290734722169512,0.4372784210720854
0.0015408034261533764,0.11890151618937395,0.22808795302366242,0.1742856579575185,0.00016055506496501508,0.579648343046483
0.001645714386066457,0.11109739558960312,0.2177735283111827,0.16692532162239576,0.00015506055809622822,0.6268154686786217
0.0018305589338230039,0.12093293978270234,0.14813881017366015,0.18817558072438417,0.0003473510211445461,0.7950960183240212
0.0013359955510824266,0.10149513821611084,0.28495025402684354,0.2127451075960532,0.00026063711831070225,0.2231338298727181
0.001728719445230474,0.11512480311166673,0.20090874303200645,0.23640590827969332,0.00023215399590983797,0.4454592831634657
0.0014390104949320668,0.11175126089314198,0.20778756882251714,0.18929884350641396,0.00028079717425554706,0.23245745522152772
0.0018129247902495859,0.10805383210042933,0.1498847962575644,0.2570977087983748,0.00035672129223949476,0.17807117037145948
0.0017798960441764366,0.10027866053466662,0.22891439115589357,0.26129492244886876,0.00020317665010174832,0.34078009038559626
0.0014241176335939307,0.1226076457134658,0.21869843446706977,0.20503566615518204,0.00024145180571791394,0.273907537425345
0.0016117748515549638,0.09839648858084199,0.2375185335119372,0.2799404137872066,0.00022581125952197745,0.11187711644148204
0.0016649532596417947,0.08607684655303881,0.23886519356980113,0.1164069406336457,0.00025953028880723567,0.735727693653262
